_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1__left_side,question1__right_side,question2__left_side,question2__right_side,question3__left_side,question3__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question2__left_side_gold,question2__right_side_gold,question3,question3__left_side_gold,question3__right_side_gold,seeside_gold,step1,step2,step3,survey,tip1,tip2,tip3
810467871,10/28/2015 18:04:16,true,1784397421,,10/28/2015 18:01:27,false,neodev,0.9,21296943,ROU,03,Mioveni,79.115.72.161,4,4,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/28/2015 20:03:49,true,1784478319,,10/28/2015 19:56:25,false,neodev,1.0,32515422,VEN,"","",201.209.183.249,4,5,4,5,4,5,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/28/2015 23:36:10,true,1784724763,true,10/28/2015 23:32:00,false,clixsense,1.0,34685865,ITA,01,Pescara,79.56.177.219,,3,,3,,2,Right,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/29/2015 00:13:39,true,1784746895,true,10/29/2015 00:03:48,false,clixsense,1.0,33116278,PRT,14,Bobadela,81.84.217.60,4,,3,,3,,left,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/29/2015 08:42:54,true,1785045747,true,10/29/2015 08:32:05,false,clixsense,1.0,33700418,THA,40,Bangkok,110.168.43.211,3,,5,,4,,left,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/29/2015 09:29:34,true,1785086021,true,10/29/2015 09:25:14,false,neodev,1.0,11296129,AUT,09,Vienna,213.208.152.132,,3,,2,,3,Right,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/29/2015 12:04:16,true,1785185233,true,10/29/2015 11:48:22,false,elite,0.75,31253718,TUR,"","",159.146.23.198,2,3,2,3,4,3,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/29/2015 15:13:29,true,1785305468,true,10/29/2015 15:06:37,false,clixsense,1.0,34170034,VEN,25,Caracas,186.185.21.211,3,,3,,4,,left,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/29/2015 16:13:53,true,1785345573,,10/29/2015 16:11:15,false,neodev,1.0,17699343,ESP,56,Pallejá,188.87.196.132,5,5,5,5,4,4,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/30/2015 13:51:25,true,1786219529,,10/30/2015 13:43:10,false,clixsense,1.0,12771826,PRT,20,Castelo,2.80.103.20,4,4,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/31/2015 01:29:54,true,1786851844,true,10/31/2015 01:24:20,false,neodev,1.0,34446692,VNM,44,Hanoi,101.99.58.29,,3,,3,,1,Right,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/31/2015 06:56:05,true,1786967232,true,10/31/2015 06:45:00,false,neodev,1.0,25092550,IND,28,Kolkata,101.221.128.130,3,,5,,5,,left,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/31/2015 11:57:20,true,1787121576,,10/31/2015 11:52:37,false,gifthunterclub,0.875,32333519,VEN,"","",190.73.185.48,4,4,4,4,3,4,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/31/2015 16:44:27,true,1787258323,false,10/31/2015 16:35:43,false,neodev,1.0,33982253,VEN,20,San Cristóbal,201.243.167.85,2,4,3,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/31/2015 19:03:48,true,1787331242,true,10/31/2015 19:00:16,false,neodev,1.0,29851368,IDN,30,Bandung,180.253.8.207,,4,,4,,4,Right,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,10/31/2015 20:13:30,true,1787366802,true,10/31/2015 20:04:12,false,neodev,0.75,33015462,PER,15,Lima,148.102.100.76,,4,,4,,3,Right,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,11/1/2015 16:46:09,true,1787887000,false,11/1/2015 16:41:03,false,neodev,1.0,34766673,VEN,"","",186.93.4.205,5,5,3,3,5,5,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,11/2/2015 01:31:01,true,1788122573,true,11/2/2015 01:20:16,false,gifthunterclub,1.0,26942828,ESP,07,Palma De Mallorca,88.3.61.216,2,2,3,1,2,2,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,11/2/2015 02:26:50,true,1788142084,,11/2/2015 02:21:22,false,cotter,0.75,22185011,USA,TX,San Antonio,108.218.193.27,5,5,5,5,5,5,"left
Right",3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
810467871,11/2/2015 02:27:52,true,1788142359,true,11/2/2015 02:22:57,false,neodev,1.0,25895670,VNM,44,Hanoi,123.18.118.54,,5,,5,,5,Right,3,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"2
3
4
5","3
4
5",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4
5","3
4
5",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4
5","3
4
5","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
