_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,your_answer_is,group,image_url,orig_question1,question1_gold,question2,question3,step1,step2,step3,survey,tip1,tip2,tip3,your_answer_is_gold
811026502,11/12/2015 15:44:36,true,1798969976,,11/12/2015 15:42:21,false,elite,0.8,30487799,IDN,"","",114.79.32.81,0,0,5,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,0
811026502,11/12/2015 16:32:08,true,1799002077,,11/12/2015 16:30:24,false,neodev,0.9091,31305123,GRC,01,Alexandroúpoli,2.85.136.147,0,0,5,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,0
811045474,11/10/2015 19:02:44,true,1796430521,true,11/10/2015 18:49:05,false,clixsense,1.0,12771826,PRT,20,Viana Do Castelo,2.80.108.221,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/10/2015 19:06:27,true,1796433625,true,11/10/2015 19:05:28,false,prizerebel,0.8,9974830,ROU,23,Iasi,79.112.66.187,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/10/2015 19:12:47,true,1796437749,true,11/10/2015 19:10:16,false,clixsense,1.0,9509334,BIH,01,Stup,77.238.212.29,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 03:39:52,true,1797265753,true,11/11/2015 03:38:27,false,neodev,0.8,33903530,PER,"","",181.64.192.47,0,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 04:06:45,true,1797307819,true,11/11/2015 04:02:50,false,neodev,1.0,17699343,ESP,56,Pallejá,188.87.196.132,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 16:01:32,true,1797881897,true,11/11/2015 15:58:55,false,stuffpoint,0.75,28491668,CHL,12,Santiago,190.163.104.85,5,6,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 18:58:46,true,1798036059,true,11/11/2015 18:57:44,false,clixsense,1.0,13693198,PRT,06,Covilhã,2.82.12.108,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 19:10:45,true,1798043907,true,11/11/2015 19:07:11,false,neodev,0.5,34089903,VEN,"","",190.206.252.201,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 19:48:27,true,1798069571,true,11/11/2015 19:47:30,false,hiving,0.8889,33048733,ITA,09,Agrate Brianza,2.230.158.62,0,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 19:54:42,true,1798074442,,11/11/2015 19:51:01,false,clixsense,0.8,31820396,POL,75,Lublin,89.77.20.165,0,4,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 22:25:34,true,1798214530,true,11/11/2015 22:24:44,false,gifthunterclub,0.9,32333519,VEN,"","",190.73.185.48,0,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/11/2015 23:18:58,true,1798263761,true,11/11/2015 23:15:41,false,instagc,0.5,21269635,GBR,O8,Walsall,88.105.235.111,0,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 01:27:54,true,1798361561,true,11/12/2015 01:22:25,false,neodev,1.0,34028805,VEN,13,Barquisimeto,200.8.139.111,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 04:00:26,true,1798475287,true,11/12/2015 03:57:27,false,neodev,1.0,27316712,ARE,"","",31.215.188.93,2,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 05:53:16,true,1798548823,true,11/12/2015 05:51:15,false,cotter,0.7778,31706627,PHL,"","",49.151.35.79,0,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 13:42:27,true,1798878929,,11/12/2015 13:41:26,false,cf_internal,1.0,34864111,BRA,17,João Pessoa,179.236.17.203,0,3,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 14:31:11,true,1798909411,true,11/12/2015 14:28:46,false,neodev,0.75,33384589,VEN,25,Caracas,161.196.171.28,0,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 14:40:23,true,1798915525,true,11/12/2015 14:38:49,false,clixsense,0.6,34201742,BRA,15,São João Del Rei,186.194.212.198,1,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
811045474,11/12/2015 15:37:52,true,1798965349,true,11/12/2015 15:36:33,false,elite,0.8,30487799,IDN,"","",114.79.32.39,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__0.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"4
3"
