_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1__left_side,question1__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question3,seeside_gold,step1,step2,step3,tip1,tip2,tip3
799093230,10/22/2015 10:48:18,false,1778343117,,10/22/2015 10:47:25,false,neodev,0.75,11042210,ESP,58,A Coruña,79.150.72.220,,20,Right,9,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093231,10/20/2015 13:14:57,false,1775916489,,10/20/2015 13:13:13,false,neodev,0.75,32872588,USA,NY,Bayside,96.250.81.151,20,,left,9,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093231,10/20/2015 14:25:20,false,1776001240,,10/20/2015 14:17:04,false,neodev,0.7,31958194,ARG,"","",181.23.56.145,15,40,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093231,10/20/2015 15:51:45,false,1776136102,,10/20/2015 15:46:37,false,elite,0.7,30688710,IDN,04,Jakarta,202.62.17.137,16,25,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093231,10/20/2015 18:05:21,false,1776429716,,10/20/2015 18:04:23,false,tremorgames,0.8333,31778038,BRA,23,Uruguaiana,189.73.188.221,200,200,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093231,10/20/2015 18:41:14,false,1776511478,,10/20/2015 18:39:10,false,clixsense,0.8,30193232,SRB,00,Titel,95.85.132.130,20,200,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093232,10/21/2015 00:01:52,false,1776971281,,10/20/2015 23:55:48,false,elite,0.7,30688710,IDN,"","",114.79.32.225,17,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093233,10/21/2015 23:44:21,false,1777972079,,10/21/2015 23:43:38,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,10,10,"left
Right",9,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093234,10/21/2015 00:17:08,false,1776980154,,10/21/2015 00:16:09,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093234,10/21/2015 00:29:49,false,1776987452,,10/21/2015 00:27:52,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093234,10/21/2015 00:42:36,false,1776995266,,10/21/2015 00:41:05,false,elite,1.0,33018241,IDN,"","",114.79.32.241,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093235,10/21/2015 23:45:14,false,1777972543,,10/21/2015 23:44:22,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,20,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093236,10/21/2015 00:22:42,false,1776983378,,10/21/2015 00:21:42,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,15,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093236,10/21/2015 00:36:13,false,1776991285,,10/21/2015 00:34:34,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,10,12,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093236,10/21/2015 00:45:47,false,1776997164,,10/21/2015 00:43:58,false,elite,1.0,33018241,IDN,"","",114.79.32.225,12,15,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093237,10/21/2015 00:22:42,false,1776983379,,10/21/2015 00:21:42,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,0,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093237,10/21/2015 00:36:13,false,1776991292,,10/21/2015 00:34:34,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093237,10/21/2015 00:45:47,false,1776997158,,10/21/2015 00:43:58,false,elite,1.0,33018241,IDN,"","",114.79.32.225,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093238,10/22/2015 04:19:39,false,1778118742,,10/22/2015 04:15:56,false,neodev,0.7143,18768786,ARG,01,Necochea,181.168.19.181,20,25,"left
Right",9,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093239,10/21/2015 23:46:00,false,1777973058,,10/21/2015 23:45:15,false,neodev,0.8,34593648,BRA,05,Salvador,179.183.124.140,30,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093240,10/20/2015 18:45:25,false,1776520140,,10/20/2015 18:44:20,false,clixsense,0.8,30193232,SRB,00,Titel,95.85.132.130,30,20,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093240,10/20/2015 20:43:32,false,1776746376,,10/20/2015 20:41:17,false,gifthunterclub,0.8,31583992,VEN,"","",201.211.162.129,23,16,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_270.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093241,10/21/2015 14:15:39,false,1777519784,,10/21/2015 14:14:33,false,neodev,0.8,16991059,VEN,"","",201.210.83.98,15,15,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093242,10/21/2015 00:36:58,false,1776991775,,10/21/2015 00:36:14,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093242,10/21/2015 00:47:18,false,1776998088,,10/21/2015 00:45:49,false,elite,1.0,33018241,IDN,"","",114.79.32.225,10,10,"left
Right",9,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093243,10/21/2015 00:22:42,false,1776983367,,10/21/2015 00:21:42,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,15,15,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093243,10/21/2015 00:36:13,false,1776991290,,10/21/2015 00:34:34,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,13,11,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093243,10/21/2015 00:45:47,false,1776997152,,10/21/2015 00:43:58,false,elite,1.0,33018241,IDN,"","",114.79.32.225,12,12,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093244,10/22/2015 00:27:36,false,1777994390,,10/22/2015 00:22:53,false,neodev,0.8,16991059,VEN,"","",201.210.83.98,10,,left,9,https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093245,10/22/2015 04:19:39,false,1778118744,,10/22/2015 04:15:56,false,neodev,0.7143,18768786,ARG,01,Necochea,181.168.19.181,22,22,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093246,10/21/2015 00:09:44,false,1776976028,,10/21/2015 00:06:45,false,elite,0.7,30688710,IDN,"","",114.79.32.161,12,12,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093246,10/21/2015 00:21:21,false,1776982642,,10/21/2015 00:20:28,false,instagc,0.75,27770607,USA,TX,El Paso,70.120.227.200,14,10,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093246,10/21/2015 00:34:32,false,1776990292,,10/21/2015 00:33:14,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.16.219,12,12,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
799093247,10/22/2015 04:14:14,false,1778116302,,10/22/2015 04:11:37,false,neodev,0.7143,18768786,ARG,01,Necochea,181.168.19.181,12,13,"left
Right",9,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_180.jpg,Estimate average building height on each side of the street,,,,,,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
808379477,10/20/2015 13:43:13,true,1775957872,,10/20/2015 13:41:16,false,neodev,0.8,34693557,VEN,25,Caracas,186.24.51.18,,0,Right,9,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate average building height on each side of the street,,0,,,Right,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
808379477,10/20/2015 14:07:32,true,1775981779,,10/20/2015 14:05:34,false,neodev,0.75,11042210,ESP,29,Madrid,80.39.62.201,,0,Right,9,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate average building height on each side of the street,,0,,,Right,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
808379477,10/20/2015 15:42:47,true,1776115521,,10/20/2015 15:38:42,false,elite,0.9,30487799,IDN,04,Jakarta,202.62.17.137,,0,Right,9,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate average building height on each side of the street,,0,,,Right,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
808379477,10/20/2015 15:45:56,true,1776122627,,10/20/2015 15:44:24,false,elite,0.7,30688710,IDN,04,Jakarta,202.62.17.137,,0,Right,9,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate average building height on each side of the street,,0,,,Right,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
808379477,10/20/2015 18:05:20,true,1776429709,,10/20/2015 18:00:19,false,neodev,0.7143,18768786,ARG,01,Necochea,181.168.19.181,,0,Right,9,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate average building height on each side of the street,,0,,,Right,Building Height,,,"Building height: height in feet, assuming 10 feet (3.04 meters) per floor, including the roof floor of buildings with slanted roofs and dormers and any visible sunken floors|Note the height of the buildings on each side, whether they are set back, and the percentage of the block that the buildings of the same height occupy to compute the average|Record “200 feet (60.96 meters)” if you know the building is over 20 floors and you cannot make a better estimate|If you can't tell where one floor starts and the next begins, try using a building with a known height near it as a guide|If the building has different heights, count to the highest floor of the building",,
