_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1__left_side,question1__right_side,question2__left_side,question2__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question2__left_side_gold,question2__right_side_gold,question3,seeside_gold,step1,step2,step3,tip1,tip2,tip3
811068168,11/12/2015 13:51:32,false,1798884745,,11/12/2015 13:49:55,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,2,2,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_270.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068170,11/19/2015 12:42:01,false,1806490717,,11/19/2015 12:40:31,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,1,0,1,1,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068171,11/12/2015 13:48:22,false,1798882457,,11/12/2015 13:46:53,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,1,6,0.4,0.4,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068172,11/19/2015 12:44:32,false,1806491719,,11/19/2015 12:43:09,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,0,0,0,0,"left
Right",13,https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/12/2015 15:02:07,false,1798933892,,11/12/2015 14:59:29,false,neodev,0.75,33384589,VEN,25,Caracas,161.196.171.28,2,8,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/12/2015 16:09:58,false,1798987792,,11/12/2015 16:07:24,false,neodev,0.7333,31305123,GRC,01,Alexandroúpoli,2.85.136.147,,8,,1,Right,13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/13/2015 13:24:19,false,1800148527,,11/13/2015 13:21:21,false,gifthunterclub,0.7333,32333519,VEN,"","",190.73.185.48,2,8,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/13/2015 20:24:57,false,1800449539,,11/13/2015 20:21:43,false,clixsense,0.7333,34309395,TUR,34,Istanbul,85.102.238.131,2,10,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/13/2015 21:25:19,false,1800535738,,11/13/2015 21:15:08,false,neodev,0.75,33119802,VEN,"","",190.206.31.221,1,4,0.9,0.9,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/13/2015 22:00:10,false,1800562886,,11/13/2015 21:56:42,false,neodev,0.7333,29314245,BIH,02,Bijeljina,31.223.130.251,2,8,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/17/2015 01:49:13,false,1803458439,,11/17/2015 01:47:08,false,prodege,0.8333,6309240,USA,CA,San Diego,108.178.173.218,0,8,0.6,0.9,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068173,11/18/2015 07:57:10,false,1804823486,,11/18/2015 07:54:36,false,neodev,0.7778,34782840,ITA,09,Bergamo,82.50.13.217,1,7,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068174,11/12/2015 20:30:38,false,1799244528,,11/12/2015 20:29:03,false,neodev,0.75,29439445,GRC,"","",176.92.197.84,,0,,0.4,Right,13,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068174,11/13/2015 19:22:06,false,1800398705,,11/13/2015 19:18:30,false,neodev,0.7778,34028805,VEN,13,Barquisimeto,200.8.139.111,2,4,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068174,11/14/2015 16:42:52,false,1801217647,,11/14/2015 16:41:50,false,neodev,0.7333,31305123,GRC,01,Alexandroúpoli,2.85.136.147,1,3,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811068175,11/19/2015 12:42:01,false,1806490711,,11/19/2015 12:40:31,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,3,2,1,0.3,"left
Right",13,https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_180.jpg,Count visible people on each side of the street,,,Estimate the proportion of active-use buildings on each side,,,,,People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/10/2015 19:23:28,true,1796445959,false,11/10/2015 19:16:19,false,neodev,0.75,34451192,BRA,21,Rio De Janeiro,179.199.93.117,0,,0.2,,left,13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/10/2015 19:35:02,true,1796454794,false,11/10/2015 19:13:42,false,clixsense,0.7778,27226593,ITA,14,Magomadas,82.85.178.88,0,0,0.40,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/10/2015 22:03:43,true,1796607029,false,11/10/2015 21:51:20,false,clixsense,0.7778,21665495,CAN,"","",24.105.69.70,0,0,0,0,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 00:24:31,true,1796906928,false,11/11/2015 00:17:08,false,neodev,0.7333,29314245,BIH,02,Bijeljina,31.223.130.233,1,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 02:09:20,true,1797109881,,11/11/2015 01:59:18,false,neodev,0.7333,31305123,GRC,31,Agrínio,94.68.51.6,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 08:23:29,true,1797513062,false,11/11/2015 08:19:33,false,hiving,0.7778,33048733,ITA,09,Guidizzolo,77.43.46.117,0,0,0,0,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 11:19:51,true,1797667661,true,11/11/2015 11:11:44,false,neodev,0.8,31540549,VEN,"","",190.201.72.155,0,0,0,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 18:27:25,true,1798013460,,11/11/2015 18:25:29,false,neodev,0.75,27597779,CAN,AB,Calgary,68.146.86.137,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 19:22:02,true,1798051688,,11/11/2015 19:16:57,false,neodev,0.75,33119802,VEN,"","",190.206.4.136,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/11/2015 20:14:06,true,1798089772,false,11/11/2015 20:10:15,false,neodev,0.75,33121265,ARG,21,Rosario,201.231.92.28,0,0,0,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/12/2015 09:47:23,true,1798736084,false,11/12/2015 09:40:47,false,neodev,0.7778,34782840,ITA,09,Boltiere,82.48.8.113,0,0,0.7,0.7,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/12/2015 13:49:54,true,1798883526,,11/12/2015 13:48:39,false,cf_internal,0.9444,34864111,BRA,17,João Pessoa,179.236.17.203,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/12/2015 15:00:01,true,1798931744,false,11/12/2015 14:54:25,false,tremorgames,0.75,30516338,ESP,56,Alcarras,88.21.174.67,0,0,0.3,0.2,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/12/2015 15:09:45,true,1798941603,,11/12/2015 15:03:01,false,neodev,0.75,33384589,VEN,25,Caracas,161.196.171.28,0,0,1,1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/12/2015 18:00:31,true,1799063723,false,11/12/2015 17:56:40,false,prodege,0.8333,6309240,USA,CA,San Diego,108.178.173.218,1,0,0.5,0.1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
811069123,11/12/2015 22:18:23,true,1799364481,false,11/12/2015 22:16:01,false,clixsense,0.7333,34309395,TUR,34,Istanbul,85.102.238.131,0,0,0.5,0.1,"left
Right",13,https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_270.jpg,Count visible people on each side of the street,0,0,Estimate the proportion of active-use buildings on each side,1,1,,"left
Right",People,Proportion active use,,"Visible people: includes people walking, running, biking, standing, or sitting—everyone except those at outdoor dining|Count children, babies, every person ","Active use building: one in which there is frequent pedestrian traffic (more than 5 people enter/exit while you are observing the block)|Always active: parks, stores, restaurants, attached/apartment-style residential buildings, hospitals, and schools. Always inactive: construction sites, parking lots, churches, detached/single residence units, and vacant or abandoned lots|Record the proportion on the visible area (use decimal increments of 0.10)|If the building appears to be residential, look for signs that indicate people live there (mailboxes, buzzers, window treatments, etc.)",
