_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,question2__left_side,question2_right_side,question3__left_side,question3_right_side,seeside,group,image_url,orig_question1,question1_gold,question2,question2__left_side_gold,question2_right_side_gold,question3,question3__left_side_gold,question3_right_side_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
808377549,10/21/2015 23:59:57,true,1777981068,true,10/21/2015 23:55:56,false,neodev,0.6667,25185311,USA,PA,Kutztown,72.92.64.55,No,,3,,0,Right,8,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),,"4
5
6",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,,0,Right,Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377549,10/22/2015 08:06:28,true,1778229774,false,10/22/2015 08:00:55,false,neodev,0.8333,34864941,OMN,06,Muscat,62.231.244.75,No,,10,,0,Right,8,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),,"4
5
6",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,,0,Right,Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377549,10/22/2015 11:12:46,true,1778353177,,10/22/2015 11:10:00,false,neodev,0.6,11001032,GRC,"","",5.55.146.33,No,,5,,0,Right,8,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),,"4
5
6",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,,0,Right,Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377549,10/22/2015 19:27:32,true,1778760239,,10/22/2015 19:23:01,false,neodev,0.8,31935141,VEN,"","",200.11.192.182,No,,4,,0,Right,8,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),,"4
5
6",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,,0,Right,Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377549,10/22/2015 19:39:13,true,1778768744,true,10/22/2015 19:35:33,false,clixsense,0.6,27975625,PHL,D9,Pasig City,121.54.44.90,No,,3,,0,Right,8,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),,"4
5
6",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,,0,Right,Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377549,10/23/2015 06:18:31,true,1779234112,,10/23/2015 06:10:07,false,clixsense,0.7778,34548583,VEN,"","",186.88.179.181,No,,4,,0,Right,8,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),,"4
5
6",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,,0,Right,Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/20/2015 14:21:23,true,1775996771,true,10/20/2015 14:19:17,false,neodev,0.8,32074320,TUR,53,Rize,78.168.55.184,No,0,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/20/2015 16:11:32,true,1776179641,false,10/20/2015 16:09:16,false,neodev,0.8,33119802,VEN,"","",190.199.221.3,No,0,3,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/20/2015 18:28:00,true,1776481600,true,10/20/2015 18:24:54,false,elite,0.6,28834224,MEX,32,Morelos,201.166.174.239,No,2,4,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/20/2015 19:27:40,true,1776585639,true,10/20/2015 19:21:23,false,neodev,0.7,32173405,VEN,13,Barquisimeto,190.142.137.43,No,0,4,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/20/2015 19:38:25,true,1776606946,,10/20/2015 19:33:58,false,neodev,0.8,32884854,HUN,15,Pécs,92.249.213.154,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/21/2015 05:23:22,true,1777157534,,10/21/2015 05:19:42,false,clixsense,0.75,7427951,PER,15,Lima,190.233.233.99,No,4,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/21/2015 05:51:14,true,1777171030,true,10/21/2015 05:46:38,false,neodev,0.6667,25185311,USA,PA,Kutztown,72.92.64.55,No,0,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/21/2015 07:37:46,true,1777222385,,10/21/2015 07:32:49,false,neodev,0.75,13759181,BGR,61,Varna,95.42.115.54,No,1,3,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/21/2015 21:17:49,true,1777869127,,10/21/2015 21:14:34,false,gifthunterclub,0.8,32333519,VEN,"","",190.73.185.48,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/22/2015 10:40:55,true,1778339621,true,10/22/2015 10:37:53,false,neodev,0.625,11042210,ESP,58,A Coruña,79.150.72.220,No,0,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/22/2015 12:51:56,true,1778422133,true,10/22/2015 12:49:43,false,clixsense,0.8,22544468,RUS,04,Barnaul,109.171.4.5,No,0,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/22/2015 16:58:24,true,1778625099,,10/22/2015 16:56:17,false,gifthunterclub,0.8,31583992,VEN,"","",201.211.162.129,No,1,3,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/22/2015 17:19:52,true,1778650062,,10/22/2015 17:13:59,false,neodev,0.8,31935141,VEN,"","",200.11.192.182,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/22/2015 20:07:43,true,1778787962,true,10/22/2015 20:02:59,false,clixsense,0.6,27975625,PHL,D9,Pasig City,121.54.44.90,No,0,4,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/23/2015 06:30:26,true,1779242473,,10/23/2015 06:27:18,false,clixsense,0.7778,34548583,VEN,"","",186.88.179.181,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377730,10/23/2015 06:33:44,true,1779244392,true,10/23/2015 06:31:19,false,clixsense,0.7,7604015,ROU,"","",46.97.2.198,No,,3,,0,Right,8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"1
2
3
4","2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 13:16:35,true,1775919217,,10/20/2015 13:14:19,false,clixsense,0.7,7604015,ROU,"","",46.97.2.198,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 13:17:35,true,1775921078,,10/20/2015 13:12:35,false,clixsense,0.8,22544468,RUS,04,Barnaul,109.171.4.5,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 13:56:18,true,1775969896,,10/20/2015 13:54:24,false,neodev,0.625,11042210,ESP,29,Madrid,80.39.62.201,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 14:18:36,true,1775993963,,10/20/2015 14:15:38,false,neodev,0.8,32074320,TUR,53,Rize,78.168.55.184,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 15:09:20,true,1776053452,,10/20/2015 15:03:20,false,clixsense,0.8,32045192,IDN,08,Surabaya,125.164.53.134,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 16:11:14,true,1776178895,,10/20/2015 16:01:00,false,neodev,0.7,32173405,VEN,13,Barquisimeto,190.142.137.43,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 16:29:38,true,1776220800,,10/20/2015 16:23:21,false,neodev,0.75,29674710,VEN,25,Caracas,186.167.251.220,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377887,10/20/2015 18:28:00,true,1776481618,,10/20/2015 18:24:54,false,elite,0.6,28834224,MEX,32,Morelos,201.166.174.239,No,1,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),1,2,Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
