_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,question2,group,image_url,orig_question1,question1_gold,orig_question2,question2_gold,question3,step1,step2,step3,tip1,tip2,tip3
799092530,10/20/2015 14:08:09,false,1775982382,,10/20/2015 14:04:35,false,elite,1.0,30487799,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092531,10/20/2015 14:21:04,false,1775996497,,10/20/2015 14:20:09,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092531,10/20/2015 14:24:23,false,1775999954,,10/20/2015 14:22:38,false,clixsense,1.0,9834199,ROU,14,Constanta,5.14.161.58,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092531,10/20/2015 14:26:32,false,1776002668,,10/20/2015 14:25:58,false,elite,1.0,33018241,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092532,10/20/2015 14:18:14,false,1775993529,,10/20/2015 14:17:23,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092532,10/20/2015 14:19:05,false,1775994428,,10/20/2015 14:17:48,false,clixsense,1.0,9834199,ROU,14,Constanta,5.14.161.58,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092532,10/20/2015 14:24:25,false,1776000010,,10/20/2015 14:18:24,false,elite,1.0,30688710,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092533,10/20/2015 12:56:59,false,1775886093,,10/20/2015 12:56:48,false,clixsense,1.0,21665495,CAN,"","",24.105.69.70,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092533,10/20/2015 13:25:35,false,1775934574,,10/20/2015 13:25:11,false,clixsense,1.0,12320272,ROU,02,Salonta,79.117.8.22,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092533,10/20/2015 13:53:32,false,1775967019,,10/20/2015 13:51:18,false,elite,1.0,30487799,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092534,10/20/2015 13:42:24,false,1775957102,,10/20/2015 13:41:10,false,prodege,1.0,29354735,IRL,19,Dundalk,86.45.234.53,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092534,10/20/2015 14:00:09,false,1775974170,,10/20/2015 13:57:58,false,elite,1.0,33018241,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092534,10/20/2015 14:00:50,false,1775974853,,10/20/2015 13:58:41,false,elite,1.0,30688710,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092535,10/20/2015 14:24:10,false,1775999667,,10/20/2015 14:23:42,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092535,10/20/2015 14:44:50,false,1776024199,,10/20/2015 14:43:15,false,neodev,1.0,33397566,IND,02,Tirupati,61.3.14.213,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092535,10/20/2015 14:54:47,false,1776035471,,10/20/2015 14:53:08,false,neodev,1.0,29226888,IND,02,Hyderabad,115.98.116.246,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092536,10/20/2015 14:03:14,false,1775977261,,10/20/2015 14:02:50,false,neodev,1.0,32075079,MKD,41,Skopje,79.126.212.231,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092536,10/20/2015 14:03:44,false,1775977756,,10/20/2015 14:02:44,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092536,10/20/2015 14:04:36,false,1775978690,,10/20/2015 14:02:34,false,elite,1.0,33018241,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092537,10/20/2015 14:02:42,false,1775976748,,10/20/2015 14:01:55,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092537,10/20/2015 14:02:48,false,1775976807,,10/20/2015 14:02:22,false,neodev,1.0,32075079,MKD,41,Skopje,79.126.212.231,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092537,10/20/2015 14:04:33,false,1775978671,,10/20/2015 14:02:18,false,elite,1.0,30487799,IDN,"","",114.79.32.143,0,0,4,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092538,10/20/2015 14:20:08,false,1775995525,,10/20/2015 14:19:20,false,neodev,1.0,23586122,BEL,08,Roeselare,178.118.55.65,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092538,10/20/2015 14:22:25,false,1775997800,,10/20/2015 14:20:20,false,clixsense,1.0,9834199,ROU,14,Constanta,5.14.161.58,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092538,10/20/2015 14:25:55,false,1776002000,,10/20/2015 14:25:14,false,elite,1.0,33018241,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092539,10/20/2015 14:07:00,false,1775981135,,10/20/2015 14:06:20,false,neodev,1.0,32074320,TUR,53,Rize,78.168.55.184,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092539,10/20/2015 14:08:07,false,1775982340,,10/20/2015 14:07:30,false,neodev,1.0,34668665,MKD,41,Skopje,89.205.118.40,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092539,10/20/2015 14:11:09,false,1775985655,,10/20/2015 14:08:18,false,elite,1.0,30688710,IDN,"","",114.79.32.207,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092540,10/20/2015 13:39:51,false,1775955427,,10/20/2015 13:38:19,false,prodege,1.0,29354735,IRL,19,Dundalk,86.45.234.53,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
799092540,10/20/2015 13:55:13,false,1775968852,,10/20/2015 13:54:31,false,neodev,1.0,32075079,MKD,41,Skopje,79.126.212.231,0,0,4,https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg,"Count acessible courtyards, plazas, parks and gardens",,Count major landscape features,,,"Acessible Courtyards, plazas, parks and gardens",Visible/Prominent Major Landscape features,,"Courtyard: a permanent space in which people are intended and able to enter|Plaza: large, enterable open space (bigger than 15 square feet), often with art and plants, or associated with building(s)|Park: place intended for human use/recreation; often with greenery, a playground, and so forth|Garden: enterable and larger than 10 square feet|Do not count median strips, even those with seating","Major landscape features: prominent natural landscape views like bodies of water, mountain ranges, or human-made features that incorporate the natural environment; serve as natural landmarks for orientation or reference|Parks do not count as major landscape features|Record the number of distinct landscape elements you encountered on either side of the street or in the distance (prominent distant features only)|If the feature is not visible walking in the designated direction do not count",
