choice	age_cat	gender	income	d_swidth	d_mvcars	d_pcars	d_trees	d_mvciclyst	d_lands	d_bid	d_bheig	d_dbuild	d_people	d_graff	bair_cat
0	adulto	masculino	media	7.2	2.30769230769	-5.8461538461569	-0.33333333333	0	-1.64285714286	2	1.97387026817535	1.33333333333	-0.0833333333333	0	mesmo
0	adulto	masculino	media	13.2	-1.012820512821	0.641025641026	-1	-0.74358974359	-1	-2.35	0.622437206136023	0	4	0	mesmo
1	adulto	masculino	media	-4.4	-0.9	-5.566666666667	2	0	0.2	-4	0	-0.5	-1.340909090909	0	cat_cen
0	adulto	feminino	media baixa	10	3	-3	-2	2	-0.66666666667	2.33333333333	-1.12553088208386	3	2.76666666667	0	lib_cen
1	adulto	masculino	media	13.25	-1	7	1	2.2	-0.29781420765	2.33333333333	-0.960471635813362	-1	3.33333333333	0	mesmo
0	adulto	masculino	media	2.8	-0.83333333333	0.33333333333	-2	1.66666666667	-1.60244648318	2	-0.921997487998727	5	5.4	0	mesmo
0	adulto	masculino	media	-1.7333333333	-1.9	2.35	0	0	-1	-4	1.45088988237012	1.1	-0.75	1	mesmo
1	adulto	feminino	media baixa	-9.3333333333	-4.46153846154	9.9230769230769	-3	0	-0.85714285714	0	-2.04981912140864	2	4.22222222222	1	mesmo
0	adulto	masculino	media	1.6	-1.9	-2.9	1.2	0	1	-4	0.540568381362703	1	-1.75	0	cat_cen
0	adulto	masculino	media	-7.5	0.978494623653	-3.01075268813	4	0.7365591397846	0.98293963254	1	-0.881944238478288	-1	0.433333333333	0	mesmo
0	adulto	masculino	media	-2	-1	-1	-2	0	-0.66666666667	0	-1.6463630453853	-3.25	0.166666666667	1	mesmo
0	adulto	masculino	media	-12.4	-1.8538461538462	-2.57692307692	-1	0	-2.64782608696	-4	0	-0.66666666667	-1.702380952381	0	lib_cen
0	adulto	masculino	media	15.6666666667	-1	-5	4	0	-0.16666666667	1	-1.88452278258006	-5	0	0	cat_cen
0	adulto	masculino	media	1	-1	-2	-1	0	-1.58333333333	-3	-2.02017788194169	-1.5	-4.6	0	lib_cen
0	jovem	masculino	baixa	-9	1	0.5	-4.8	0	2	1	-0.476438043942987	2	-0.142857142857	0	mesmo
1	adulto	feminino	media baixa	12.0454545455	-0.354838709677	-10.4274193548	7	-0.0967741935484	1.14960629921	1	-1.48666999402336	-1.5	0.6	0	cat_cen
0	adulto	feminino	media baixa	21	1	2	0.2	0	0.75	0	-2.06140054466414	-1	-4.6	0	cat_cen
1	adulto	feminino	media baixa	1.5	-0.46153846154	6.9230769230769	-4	0	-0.35714285714	1.75	-1.73571053098058	5.5	8.66666666667	0	mesmo
0	adulto	feminino	media baixa	10	-1.33333333333	-6.06666666667	-0.79166666667	-0.833333333333	0.16666666667	-1	-0.932885804141463	0.5	-0.233333333333	0	lib_cen
1	adulto	feminino	media	11.8333333333	1.700716845883	-2.6774193548	12	-0.0967741935484	1.14960629921	0.888888888889	-1.69638858532079	-2.5	-0.4	0	cat_cen
0	adulto	masculino	media	-14.6666666667	0	-7.25	-1	0	0	2	-1.0034309053989	-1.85	0	0	mesmo
0	adulto	feminino	media	3.2	-1.5	0	3	-1	-0.66666666667	-4.35	-0.203533394088928	-2.64285714286	-8	0	cat_cen
1	adulto	feminino	media	0.666666666599994	0	-8.25	0	0	0	0	-0.700868135378471	-0.699999999999999	-1	-1	cat_cen
1	adulto	masculino	media	7.6	-1.9	-4.34444444444	6	0	0	-3	0	-2	-1.75	0	cat_cen
0	adulto	feminino	media baixa	4.4166666667	-0.83333333333	-7.16666666667	2	-0.833333333333	-0.20833333333	-1	-0.932885804141463	0	-0.833333333333	0	lib_cen
0	adulto	feminino	media baixa	19	-1	-0.44444444444	6	0	-0.25	-2	-2.12553088208386	-3.5	-4.6	0	cat_cen
0	adulto	feminino	media	-14	-2	-11	-1	0	-0.0675182481799999	0	-0.7444407147321	-0.5	-0.6	0	lib_cen
0	adulto	feminino	media	6	-2	-3.4	1.20833333333	0	0.33333333333	0	-1.71049338280501	-1	0.6	0	lib_cen
0	adulto	feminino	media baixa	5.6666666667	0	-1	2	0	-1.25	-3	-2.12553088208386	-2	-4.6	0	cat_cen
0	adulto	feminino	media	18.5	-0.652173913043	2.47826086957	-1	-1	0	-3.35	1.03747470541487	-2	-8	0	mesmo
0	adulto	feminino	media	16.8	-0.33333333333	5.33333333333	-1	0.66666666667	-0.93577981651	-2.35	0.58496250071736	5	-2.6	0	mesmo
0	adulto	feminino	media	-7.3333333334	0	-8.25	2	0	0.5	0.944444444444	-0.910321501007421	-1.6	0	-1	cat_cen
1	adulto	feminino	media	4	-1.43931623932	0.9452991452969	0	0	0.60866910867	0	-1.41378243609322	1.5	1	0	lib_cen
0	adulto	feminino	media	-8.4	0.1	-0.9	1	0	-0.33333333333	-4	1.71049338280501	1.5	-1.75	0	mesmo
0	adulto	feminino	media	-7.9833333333	-1.4	-5.4	5	0	-0.375	-4	0	0	-1.75	0	lib_cen
0	adulto	feminino	media	-11.5	-5.46153846154	0.9230769230769	-3	1	0.30952380953	-2	-2.70030519485113	1.5	0.333333333333	0	lib_cen
0	adulto	masculino	media	1.7	-3.0705128205167	-5.92307692308	0.66666666667	0	-1	0.380952380952	-0.825970600224951	0.33333333333	1.9166666666667	0	lib_cen
1	adulto	masculino	media	1	-0.354838709677	-6.6774193548	5	-0.0967741935484	1.14960629921	5	-1.41628066612948	0.83333333333	5.26666666667	0	mesmo
0	adulto	masculino	media	-2.8	-3.1076923076962	-2.6	-4.33333333333	0	-3.14782608696	0	-0.825970600224951	0.16666666666	-0.0357142857143	0	lib_cen
0	adulto	feminino	media	-3.9	-1.9	-3.9	2	0	-1.5	-3.47619047619	0.241008099503795	-1.5	-1.75	0	lib_cen
1	adulto	feminino	media	1.1945945946	2.1	-5.9	3.27777777778	0	0.50769230769	-3.666666666667	-3.4594316186373	-4.5	-1.75	0	mesmo
1	adulto	masculino	media	3.6666666667	0.3829787234	5.6808510638	-2	1.23404255319	0.33333333333	6.33333333333	-0.10383581098454	2	4	0	mesmo
0	adulto	masculino	media	-2.5	-5.106699751863	10.6004962778769	-4	0.0967741935484	-0.00674915634999973	-2	-0.985010825780546	0.5	0.4	0	mesmo
1	adulto	masculino	media	0.166666666700003	2.028140013723	0.00343170900000089	0	1.1372683596416	1.14960629921	6.33333333333	-0.208172470799276	2.5	3.6	0	mesmo
0	adulto	masculino	media	-5	-1	-1	-1	0	-1.25	-1	-1.67807190511264	-2.25	-3.6	1	mesmo
0	adulto	masculino	media	16.7454545455	-3.15384615385	-5.67307692308	2.66666666667	0	-0.5	1	-0.497810551628562	0.33333333333	0.9166666666667	0	cat_cen
0	adulto	masculino	media baixa	4.5	-1.152173913043	-2.52173913043	-2	0	-0.66666666667	1	-0.46948528330122	-2	0	0	mesmo
0	adulto	feminino	media	-3	-0.2715053763437	-10.6774193548	5	-0.0967741935484	0.64960629921	0.380952380952	-1.81483004261975	-1.5	1.6	0	lib_cen
0	adulto	feminino	media	10	-1.3120567375853	-6.836879432627	1.6	-0.833333333333	-1.74865591398	0.66666666667	-0.836113915043547	0.80434782609	0.0303030303030001	0	lib_cen
1	adulto	masculino	media	-6.4	-1.9	-5.788888888889	6	0	0	-4	0	0.5	-1.75	0	lib_cen
0	adulto	masculino	media	-1.4428571429	-2.65384615385	3.07692307692	-4.33333333333	0	-1.92857142857	3.05263157895	-0.584962500721157	3.33333333333	3.2499999999967	1	mesmo
0	adulto	masculino	media	0.580952380999999	-3.15384615385	-4.92307692308	-0.33333333333	0	-2	0	-1.01238372445534	-0.16666666667	-0.0833333333333	0	lib_cen
0	adulto	masculino	media	19.5454545455	-1.33333333333	-7.41666666667	3	-0.833333333333	0.16666666667	0	-0.604725755545074	-0.5	0.166666666667	0	cat_cen
0	adulto	masculino	media	9.6470588235	4.645161290323	-8.6774193548	2	1.9032258064516	1.14960629921	0	-1.81483004261975	-0.5	2.1	0	lib_cen
0	adulto	masculino	media	27.25	-0.5	12	2	1.2	0.36885245902	-2.01666666667	0.546488352902724	-1	-4.66666666667	0	mesmo
1	adulto	masculino	media	2.92792792789999	4	-8.25	3.27777777778	0	1.50769230769	0.333333333333	-4.91032150100742	-5.6	-1	-1	mesmo
0	adulto	masculino	media	12	-0.83333333333	-7.66666666667	-2	-0.833333333333	-0.5	-1	-0.392317422778761	-1.5	-0.833333333333	0	cat_cen
0	adulto	masculino	media	1	0.49298737728	-8.19915848523	0	-0.0967741935484	0.14960629921	1	-0.573821943115957	-1.5	-0.4	0	mesmo
0	adulto	masculino	media	9	-1	-0.4	2.20833333333	0	-0.25	-3	-2.12553088208386	-1	-4	0	lib_cen
1	adulto	masculino	media baixa	11.7826086957	-1.33333333333	-4.41666666667	-1	-0.833333333333	0.16666666667	-1	-0.637429920615292	-0.0333333333299999	-0.833333333333	0	cat_cen
0	adulto	masculino	media alta	4.5	-1.152173913043	-2.52173913043	-2	0	-0.66666666667	1	-0.46948528330122	-2	0	0	mesmo
1	adulto	feminino	media	-2	-5.46153846154	10.9230769230769	-2	0	-0.35714285714	-1	-2.40129149191002	-2	2.13333333333	0	cat_cen
1	adulto	masculino	media	50	2	1	10	0	-0.58333333333	-1	-1.94110631094643	2.68421052632	-3.6	0	cat_cen
0	adulto	masculino	media	23.5945945946	2.5	0	3.27777777778	-1	1.50769230769	-4.016666666667	-3.66296501272623	-6	-8	0	mesmo
0	adulto	masculino	media	6.9333333333	1.1	1.4	1.94117647059	0	-0.5	19	0	2.5	-1.75	0	cat_cen
0	adulto	masculino	media	-6.8333333333	-0.354838709677	-10.6774193548	2.5	-0.0967741935484	0.14960629921	0	-2.05186923992112	0.0999999999999996	-0.4	0	lib_cen
0	adulto	masculino	media	4.7	-2.799007444173	4.75434243172	-4.33333333333	0.0967741935484	-1.64960629921	0	0.9888594423948	1.83333333333	0.3166666666667	0	mesmo
0	adulto	masculino	media	-12.3333333333	-2	-11	1	0	-0.25	-1	-0.966833136064801	0.14285714286	-0.1	-1	lib_cen
0	adulto	masculino	media	-0.800000000000001	-2.15384615385	-1.92307692308	-4.33333333333	0	-1.5	0	-0.761840262805236	-0.91666666667	0.0833333333337	1	mesmo
0	adulto	masculino	media baixa	-12.4	-1.9	-5.9	-1	0.5	-1	-4	0	-2.25	-0.75	0	cat_cen
1	adulto	masculino	media baixa	18	-1.5	11	1	-1	-0.5	-3.35	0.195015982401347	-3	-5.86666666667	0	cat_cen
1	adulto	feminino	media	17.3333333333	0.44444444444	-2.44444444444	3.66666666667	0	0.33333333333	0	-0.777607578663551	-0.86363636364	0	0	mesmo
1	adulto	feminino	media	-17.5	1.145161290323	-10.6774193548	1	0.9032258064516	0.14960629921	4.35	-1.61129664853082	0.5	7.6	0	mesmo
0	adulto	masculino	media	1	-0.354838709677	-8.6774193548	3	-0.0967741935484	-0.35039370079	0.52380952381	-1.57382194311596	-2.5	-0.4	0	lib_cen
0	adulto	masculino	media	7.3333333333	-1.33333333333	-6.66666666667	-2	-0.833333333333	-1.83333333333	-1	-0.691877704637669	1.5	-0.833333333333	0	cat_cen
1	adulto	masculino	media alta	11.2	-0.15384615385	-1.92307692308	1.66666666667	0	-0.66666666667	5	1.69759135583206	3.33333333333	3.7916666666667	0	mesmo
1	adulto	masculino	media alta	-20.6666666667	1.5	-8.25	0	1	0	4.35	-1.2473564882812	0.4	7	-1	mesmo
0	adulto	masculino	media alta	9	4.46153846154	-1.9230769230769	3	0	-1.39285714286	-1	0.674309986316438	-1	-4.6	0	mesmo
0	adulto	masculino	media alta	-7.5	-0.3086848635232	-7.35434243172	0	-0.0967741935484	-1.49821978775	0	-1.81483004261975	-1.66666666667	-0.352380952381	0	lib_cen
0	adulto	masculino	media baixa	-18.6666666667	0.3	-3.55	-1	0	0	0	-0.355732649329783	-2.6	-1	0	mesmo
1	adulto	masculino	media baixa	20.3333333333	1	-4.75	5	0	0	2	-0.910321501007421	-2.6	-0.857142857143	-1	cat_cen
0	adulto	masculino	media	-11.7333333333	-1.9	-5.9	1.5	0	-1	-4	-0.237039197301365	1.1	-1.75	0	lib_cen
0	adulto	masculino	media	-1	-1	-2	-1	0.5	-1.25	-3	-2.12553088208386	-3.75	-3.6	0	cat_cen
1	adulto	masculino	media	6.0945945946	3.645161290323	-10.6774193548	4.27777777778	-0.0967741935484	1.6572986069	0.333333333333	-5.27426166125705	-5.5	-0.4	0	mesmo
1	adulto	masculino	media alta	-9.2	-1.412820512821	-5.258974358974	-1	0.25641025641	-2	-2	0.825970600224951	1.5	10.25	0	mesmo
0	adulto	masculino	media alta	16	-1.5	0.428571428571	0.11764705882	-1	-1	-3.35	0.243925582882293	-1	0	0	lib_cen
0	adulto	masculino	media alta	29	-1.166666666667	1	-0.4	2	0.1	-3.35	-0.270647589947465	-2	-5.25	0	cat_cen
0	adulto	masculino	media alta	0	-5.46153846154	2.9230769230769	-2.5	0	0.64285714286	-1	-2.35238189142908	-1.25	0.142857142857	0	lib_cen
1	adulto	masculino	media alta	11.7826086957	-1.33333333333	-4.41666666667	-1	-0.833333333333	0.16666666667	-1	-0.637429920615292	-0.0333333333299999	-0.833333333333	0	cat_cen
0	adulto	masculino	media alta	18	-1.5	11	1	-1	-0.5	-3.35	0.195015982401347	-3	-5.86666666667	0	cat_cen
0	adulto	masculino	media	1	0	2	-1	0	-1.25	-3	-2.06140054466414	-3.25	-4.433333333333	1	mesmo
0	adulto	feminino	media	2.2	-0.512820512821	-1.358974358974	-1	0.25641025641	-2.25	-1	-1.29956028185891	0	7.4	0	mesmo
0	adulto	feminino	media	-7.4666666667	0.487179487179	-7.608974358974	-1	0.25641025641	-1	2	-0.624919282145172	0.4	11	-1	mesmo
1	adulto	masculino	media alta	16.6666666667	-1.33333333333	-4.66666666667	2	-0.833333333333	0.16666666667	-1	-0.932885804141463	-2.75	-0.833333333333	0	cat_cen
0	adulto	feminino	media	1.1935483871	-1.894736842105	-4.605263157895	3	0.447368421053	0.33333333333	0	-1.68449817427207	1	1	0	cat_cen
1	adulto	feminino	media	-10	1	1.75	0	0	-1	2	-0.700868135378471	1.4	3.22222222222	0	mesmo
0	jovem	masculino	baixa	0.332767402399998	-0.105263157895	-0.3038277511959	-2	-0.174641148326	-1	1.04761904762	0.724026538458709	-4	3.66666666667	0	lib_cat
0	adulto	masculino	media	-2.5	-5.46153846154	-0.0769230769231	-3.666666666667	0	-0.85714285714	-2	-0.420068698940651	0	1.33333333333	0	cat_cen
0	adulto	feminino	media	-3.2	-4.29487179487	5.2564102564069	-4	1.66666666667	-0.79292267365	0	-2.01134497359401	6	5.4	0	mesmo
1	adulto	feminino	media	-6	2	-7.25	4	0	0.44347826087	0	2.03804573057726	-1.6	-0.333333333333	-1	mesmo
1	adulto	masculino	media alta	6.9333333333	0.15555555556	2.1	11	0	0	-3.111111111111	0.118441457298961	-1.5	-1.75	0	cat_cen
0	adulto	feminino	media	10.6666666667	-1.33333333333	0.58333333333	-3	-0.833333333333	-0.83333333333	-1	0.51800407822866	1.1	0.166666666667	1	mesmo
0	adulto	feminino	media	-6.619047619	-5.46153846154	0.9230769230769	0	0	-0.35714285714	-2	-2.98625399263068	-1.5	0	0	lib_cen
1	jovem	masculino	baixa	-14.8333333333	-2	-13	1	1	0.73088685016	-2	-0.980191518921568	-1.7	-2.916666666667	0	lib_cen
1	jovem	masculino	baixa	-3.8666666667	-0.487179487179	-0.641025641026	3	-0.25641025641	1.68248175182	-1	-0.603578178892251	-2	-12	1	lib_cen
0	adulto	masculino	media	29.5454545455	-1.5	0.25	6	-1	1	-3.35	0.124626654507461	-2	-7	0	cat_cen
0	adulto	masculino	media	-2	-2	-5	-2	0	-1	0	-1.60514038266285	-1.5	0	0	lib_cen
1	adulto	feminino	media	-5.9	0.416589861752	-4.16313364051	0	0.8175115207376	0.14960629921	3.45	-1.13130370741228	-2.5	2.6	0	mesmo
1	adulto	feminino	media	-9.3095238096	0.5	0.75	-1	0	-0.42857142857	3.05263157895	-1.20988178286633	1.4	2.33333333333	0	mesmo
0	jovem	masculino	baixa	-11.25	-1	-11.571428571429	-1.88235294118	-2.2	-1.36885245902	-1.33333333333	-0.302562770020431	0	4.66666666667	0	lib_cen
1	jovem	feminino	media baixa	1.5833333333	-0.5	-0.5	-4	0	-0.375	0	0.876851769227135	3.5	0	1	cat_lib
0	jovem	feminino	media baixa	13	0	-1	4.85	-2	2.04850746269	-0.666666666667	-0.595742963911713	-4	-5	0	lib_cen
1	jovem	feminino	media baixa	18.4	-0.771428571429	-4.95873015873	7	-0.914285714286	1	-2.45	-0.683526335207468	-0.5	-3	0	cat_cen
0	jovem	feminino	media baixa	-1.6	-0.7252747252752	-3.19120879121	0	-0.914285714286	-1.64782608696	-3.45	-0.683526335207468	0.83333333333	-2.952380952381	0	lib_cen
0	jovem	feminino	media	-17.3333333333	-2.05555555556	-8	-12	0	-1.33333333333	-0.888888888889	-0.0130884571567962	1.5	0	0	lib_cat
0	jovem	masculino	media baixa	0.833333333299997	1	-3	1	0	0	-4.333333333333	-0.103093492964104	-2.33333333333	-5.66666666667	0	cat_cen
0	adulto	masculino	media alta	6.5	-1.5	-5	4.5	0	-0.16666666667	6	-1.71049338280501	0	0	0	lib_cen
1	adulto	feminino	media	9	1	-8.25	5	0	0.5	1	-1.62491928214517	-4.6	-1	-1	cat_cen
0	adulto	feminino	media	-9.0666666667	-1.9	-5.9	2	0	-0.5	-3.055555555556	0.540568381362703	-0.5	-0.75	0	cat_cen
0	jovem	feminino	media baixa	-6.0945945946	-4	0	-3.944444444447	0	-2.50769230769	-0.333333333333	5.83920378809694	5	1.33333333333	0	cat_cen
0	jovem	feminino	media baixa	-4.1333333333	0.487179487179	-0.358974358974	-2	0.25641025641	0	2	0.584962500721157	0	12	0	cen_cat
0	jovem	feminino	media baixa	3.3064516129	-0.105263157895	1.605263157895	-2	-0.447368421053	-1.5	0.52380952381	0.215012890970851	-4	-1	0	lib_cat
0	jovem	feminino	media baixa	-3.5945945946	-3.9787234042553	0.829787234043	1.32222222222	0	-2.42301488834	1.333333333337	3.55620350773521	5.30434782609	0.863636363636	0	lib_cen
1	jovem	feminino	media baixa	-1.6666666667	-2.3829787234	-10.569739952689	7	-1.23404255319	0	-6.33333333333	-1.60665757182047	-3	-4	0	lib_cen
1	jovem	feminino	media baixa	5.86666666670001	0	3	3	0	2.25	0	-0.176877762084079	-2	0	0	lib_cat
0	adulto	masculino	media	11.6	-0.728571428571	6.51428571429	-1	-0.085714285714	0	-0.899999999999999	0.479992941118539	-3	-5	0	mesmo
0	adulto	masculino	media	16.2	-2.820512820517	-4.92307692308	-3.73333333333	3	-1.4	1	-0.893084796083488	0.33333333333	2.6666666666667	0	cat_cen
0	adulto	feminino	media	-13.3333333333	-1.9538461538462	-7.67692307692	-4	0	-2.39782608696	-1	-0.966833136064801	-0.66666666667	-0.552380952381	-1	lib_cen
1	adulto	feminino	media	-0.666666666700003	-4.46153846154	0.9230769230769	2	0	1.14285714286	-1.333333333333	-2.50438498487413	-1	0	0	cat_cen
0	adulto	feminino	media	13.3333333333	0.66666666667	6.33333333333	-4	-0.833333333333	-1.39755351682	1	0.14684138832927	3.7	2.416666666667	0	mesmo
1	adulto	masculino	media baixa	-7.8070175438	-2	-13.9090909090909	3	0.272727272727	0.56422018349	-0.95238095238	-0.329705445479081	-5.2	1.41666666667	0	lib_cen
1	adulto	masculino	media baixa	-11.25	-1	-11.571428571429	-1.88235294118	-2.2	-1.36885245902	-1.33333333333	-0.302562770020431	0	4.66666666667	0	lib_cen
1	adulto	feminino	media	-8.6428571429	-4.96153846154	8.9230769230769	-4	0	-0.28571428571	1.05263157895	-2.5588327688965	2	3.33333333333	1	mesmo
0	adulto	feminino	media	5.5263157895	-1.33333333333	-7.5757575757609	-1	-0.560606060606	-0.83333333333	0.04761904762	-0.182864057149811	-1.5	3.833333333337	0	lib_cen
0	adulto	feminino	media	9	-1.5	3	-1	1	-1.54850746269	-3.683333333333	0.440572591384183	2	-3	0	mesmo
1	adulto	masculino	media baixa	26.1333333333	3	7.3	-1.05882352941	0	1.16666666667	23	0	3.64285714286	0	0	mesmo
0	adulto	masculino	media baixa	-5.8602150538	-0.105263157895	1.605263157895	2	-0.447368421053	-1.5	0.333333333333	-0.0259952085329442	-2	-1	0	lib_cat
1	adulto	masculino	media baixa	-0.333333333299997	-0.75609756098	-9.46341463415	4	2.39024390244	0.01422018349	-2	-1.07972719247073	-4.7	-1.25	0	lib_cen
1	adulto	masculino	media baixa	-22	-2.44444444444	-2.55555555556	-2.66666666667	0	-0.31751824818	1	-0.710493382808763	-1.13636363636	0	1	lib_cen
0	adulto	masculino	media baixa	12.7303921568	4.5	1.5	-4	2	0.375	0	0	0.5	2.5	0	mesmo
1	adulto	masculino	media baixa	-8.5833333333	-1	-11	2	-2.2	0.63114754098	-1.999999999997	-0.750021746991653	-1.75	-3.33333333333	0	lib_cen
1	adulto	masculino	media baixa	-8.8333333333	-2.5	-7.3	3.55882352941	0	0	-17	0	-1	0	0	lib_cat
1	adulto	masculino	media baixa	2	0	-1.571428571429	0.11764705882	0	1	0	-0.0931094043914813	3	8	0	lib_cat
1	adulto	masculino	media baixa	-7.3333333333	-2.44444444444	0.44444444444	-3.46666666667	0	1	0	-0.392317422778761	0.36363636364	0	0	cat_cen
0	jovem	feminino	media baixa	3.0833333333	-0.5	-0.5	-5.666666666667	0	-1.625	0	2.37977216945965	0.5	1.33333333333	0	cat_lib
0	adulto	feminino	media	4.7	-3.15384615385	-5.92307692308	-3.999999999997	0	-2.5	0	1.55380156923469	1.33333333333	1.2499999999967	0	cat_cen
1	adulto	masculino	media baixa	-3.8666666667	-0.487179487179	-0.641025641026	3	-0.25641025641	1.68248175182	-1	-0.603578178892251	-2	-12	1	lib_cen
0	adulto	masculino	media baixa	-7.6666666667	-2.3368248772462	-7.35777414072	0	-1.23404255319	-2.64782608696	-6.33333333333	-1.60665757182047	-4.16666666667	-3.952380952381	0	lib_cen
0	jovem	feminino	media baixa	-17.3333333333	-2.05555555556	-8	-12	0	-1.33333333333	-0.888888888889	-0.0130884571567962	1.5	0	0	lib_cat
1	jovem	feminino	media baixa	6	0.854545454545	-1.87272727273	2.9411764705882	-0.745454545455	1.35887096774	-1	-0.347923303420307	-2.5	-10.8181818182	0	cat_cen
1	jovem	feminino	media baixa	-3.25	-1.8829787234	-10.1808510638	6	-1.23404255319	-0.375	-6.33333333333	-1.60665757182047	-3.5	-4	0	lib_cen
1	jovem	feminino	media baixa	0.333333333400006	-2	-7.3	3.05882352941	0	0	-22	-0.174029399775049	-6	0	0	mesmo
1	jovem	feminino	media baixa	13	-3	-2.5	3	0	-1	2	-0.107615099648421	-2	-7.857142857143	0	cat_cen
1	adulto	feminino	media	9.3333333333	-0.33333333333	-6.66666666667	2	-0.833333333333	0.16666666667	-0.333333333333	-0.637429920615292	-0.5	-0.833333333333	0	cat_cen
1	jovem	feminino	media baixa	16	0	-0.44444444444	6	0	3	0	-0.540568381362703	0.5	0	0	mesmo
0	jovem	feminino	media baixa	0	0	-8.5	-1	0	1	0	0	-0.75	-2	0	mesmo
1	jovem	feminino	media baixa	-6	5	0.44444444444	-7	2	-1	1.33333333333	0.584962500721156	6.5	2.76666666667	0	lib_cat
1	jovem	feminino	media baixa	0.833333333299997	1	-3	1	0	0	-4.333333333333	-0.103093492964104	-2.33333333333	-5.66666666667	0	cat_cen
1	jovem	feminino	media baixa	-46.6	-3	-1	-11	0	-0.29166666667	-2	0.748461233004036	-2.18421052632	5	0	lib_cat
1	jovem	masculino	media baixa	-19.3333333333	-2.05555555556	-8	-12	0.5	-1	-0.888888888889	-0.118441457298961	-0.75	1	0	mesmo
1	jovem	masculino	media baixa	15.7899159664	4.5	-7	2	2	1.42857142857	-3.05263157895	-0.241008099503795	-2	-0.83333333333	-1	lib_cen
0	jovem	masculino	media baixa	-1	-1.3829787234	-9.6808510638	3	-1.23404255319	-1	-6.33333333333	-1.60665757182047	-4	-4	0	cat_cen
1	jovem	feminino	media	-7.2222222222	-0.0555555555599998	-7	-10.5	2	-1	2.111111111111	0.466521043422195	6	3	0	lib_cat
1	jovem	feminino	media baixa	-37	-3	0	-8.8	0	1.33333333333	-2	0.356143810225275	-3.18421052632	-1	0	mesmo
0	adulto	feminino	media	-10	0.145454545455	-5.37727272727	-0.9411764705882	0.745454545455	-1.35887096774	1	-1.10296657894982	0.9	9.8181818182	-1	mesmo
0	jovem	feminino	media baixa	-19.3333333333	-3	-7.3	-2.94117647059	0.5	-0.5	-23	0	-4.75	1	0	mesmo
0	jovem	feminino	media baixa	-21.3333333333	-2.44444444444	-2.55555555556	-5.66666666667	0.5	-1	0	-0.932885804141463	-2.88636363636	1	0	cat_cen
0	jovem	feminino	media baixa	4.5333333333	-1.16666666667	-5.33333333333	1	-1.66666666667	0.93577981651	-2	-0.0384741478146351	-6.1	-5.4	0	cat_cen
0	jovem	feminino	media baixa	-7.8333333333	0	-4	-2.5	0	-1	-5	-0.63558857379164	-0.73333333333	-5.66666666667	0	lib_cen
0	jovem	masculino	media baixa	7.3333333333	-0.55555555556	-1.44444444444	-0.33333333333	0	0.16666666667	-5	-1.59067615191555	-1.86363636364	-3.875	0	mesmo
1	jovem	feminino	media baixa	2.6666666666	3	2	-2	0	0.68152173913	2	-2.94836723158468	0.66666666667	1.333333333333	0	lib_cen
0	adulto	feminino	media	0.5	-0.33333333333	-7.66666666667	-0.75	-0.833333333333	0.16666666667	-1	-0.534336427651188	2	-0.833333333333	0	cat_cen
0	jovem	feminino	media baixa	-24.05	-1	-12	1	-2.2	-1.03551912569	-2.33333333333	-0.750021746991653	-1.64285714286	-3.33333333333	0	cat_cen
1	jovem	masculino	media baixa	-2.1397849462	0.105263157895	-0.605263157895	3	0.447368421053	2	0	-0.215012890970851	1	1	0	mesmo
0	jovem	masculino	media baixa	37	0	-1	5	0	-0.16666666666	-3	-2.33913738491959	1.68421052632	-2.875	0	cat_cen
0	jovem	masculino	media baixa	-46.6	-3	-1	-11	0	-0.29166666667	-2	0.748461233004036	-2.18421052632	5	0	lib_cat
1	jovem	feminino	media baixa	3.8333333333	2.6170212766	-3.6808510638	0	-1.23404255319	-1.5	-2.58333333333	-0.542527234400759	2.5	4.66666666667	0	mesmo
0	jovem	feminino	media baixa	4.1666666667	5	6	-2	0	0.5	3.75	0.823122237915921	4.5	8.66666666667	0	cen_cat
1	jovem	feminino	media baixa	3.2	-1.16666666667	-3.73333333333	3.20833333333	-1.66666666667	1.93577981651	-2	-0.788495894806288	-6	-4.8	0	lib_cen
1	jovem	feminino	media baixa	4.3904761905	-1.16666666667	-4.999999999997	0	-1.66666666667	2.31077981651	-2	-0.788495894806288	-10	-5.4	0	cat_cen
0	jovem	masculino	media baixa	23.3333333333	-1.3829787234	-7.1808510638	6	-1.23404255319	-1	-4.33333333333	-1.06608919045777	-5	-3.857142857143	0	cat_cen
1	jovem	feminino	media baixa	11.5	0.5	-3	6.5	-2	2.04850746269	5.333333333333	-0.644105985473112	-2	-5	0	lib_cen
0	jovem	masculino	media baixa	1.6	-0.28424908425	-5.873260073264	0	-0.657875457876	-1	-1.45	0.142444265017484	3	9	0	mesmo
0	jovem	feminino	media baixa	-9.3333333333	1.94444444444	-7	-11	0	-0.125	0.444444444441	0.571874043568424	3	1	0	lib_cat
0	adulto	feminino	media	-3.3333333333	-2	-5	0.5	0	-0.66666666667	0	-1.94753258010638	-0.4	0	0	lib_cen
0	adulto	feminino	media	12	-1.33333333333	-5.66666666667	0.85	-0.833333333333	-0.33333333333	-1	-0.884522782580064	-0.5	-0.833333333333	0	lib_cen
0	adulto	masculino	media	-5.2	-7.83333333333	1.38888888889	-4	1.66666666667	-1.60244648318	-1	-0.70626879694329	7	2.8	0	mesmo
